Path,Size (KB),Resolution,Color Type,Label,Usage
F4/n3620.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/r9912.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/j64.jpg,26.005859375,640 x 480,Grayscale,F0,Training
F2/T4710.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/k65.jpg,26.84375,640 x 480,Grayscale,F0,Training
F4/V9931.jpg,25.5693359375,640 x 480,Grayscale,F4,Training
F0/j54.jpg,26.2861328125,640 x 480,Grayscale,F0,Training
F0/j14.jpg,29.458984375,640 x 480,Grayscale,F0,Training
F2/ct5-38.png,611.8779296875,449 x 464,RGB,F2,Training
F2/Q1928.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/y118.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/h86.jpg,27.7958984375,640 x 480,Grayscale,F0,Training
F2/ct4-51.png,611.8779296875,449 x 464,RGB,F2,Training
F0/i5.jpg,24.822265625,640 x 480,Grayscale,F0,Training
F0/h84.jpg,28.3779296875,640 x 480,Grayscale,F0,Training
F4/T6413.jpg,24.7783203125,640 x 480,Grayscale,F4,Training
F1/O1947.jpg,611.8779296875,449 x 464,RGB,F1,Training
F1/c32.jpg,28.9130859375,640 x 480,Grayscale,F1,Training
F2/n4265.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a1825.jpg,31.4365234375,640 x 480,Grayscale,F0,Training
F0/a7091.jpg,26.298828125,640 x 480,Grayscale,F0,Training
F1/k8796.jpg,27.1953125,640 x 480,Grayscale,F1,Training
F1/F1826.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a874.jpg,26.3994140625,640 x 480,Grayscale,F0,Training
F4/F9783.jpg,28.705078125,640 x 480,Grayscale,F4,Training
F2/k8572.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct8-36.png,611.8779296875,449 x 464,RGB,F2,Training
F1/ct3-24.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a941.jpg,30.06640625,640 x 480,Grayscale,F0,Training
F0/a4694.jpg,27.3271484375,640 x 480,Grayscale,F0,Training
F0/a8777.jpg,30.8779296875,640 x 480,Grayscale,F0,Training
F1/ct2-12.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a6008.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F4/z727.jpg,25.3173828125,640 x 480,Grayscale,F4,Training
F1/l8252.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/U4022.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/k3497.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/e8743.jpg,23.572265625,640 x 480,Grayscale,F1,Training
F4/f18.jpg,24.5859375,640 x 480,Grayscale,F4,Training
F4/f35.jpg,28.5380859375,640 x 480,Grayscale,F4,Training
F0/j86.jpg,28.9111328125,640 x 480,Grayscale,F0,Training
F0/a9585.jpg,26.3994140625,640 x 480,Grayscale,F0,Training
F0/j82.jpg,34.76171875,640 x 480,Grayscale,F0,Training
F4/f19.jpg,24.732421875,640 x 480,Grayscale,F4,Training
F3/ct9-62.png,611.8779296875,449 x 464,RGB,F3,Training
F3/ct11-62.png,611.8779296875,449 x 464,RGB,F3,Training
F4/n127.jpg,26.3173828125,640 x 480,Grayscale,F4,Training
F0/a2045.jpg,28.4091796875,640 x 480,Grayscale,F0,Training
F4/M3343.jpg,25.0009765625,640 x 480,Grayscale,F4,Training
F4/q3012.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/l8933.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/R3328.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a7235.jpg,28.6513671875,640 x 480,Grayscale,F0,Training
F2/ct4-25.png,611.8779296875,449 x 464,RGB,F2,Training
F1/e7501.jpg,611.8779296875,449 x 464,RGB,F1,Training
F2/p2887.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a4492.jpg,31.4794921875,640 x 480,Grayscale,F0,Training
F0/a1694.jpg,28.2060546875,640 x 480,Grayscale,F0,Training
F0/a1835.jpg,25.1982421875,640 x 480,Grayscale,F0,Training
F4/K1294.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a7431.jpg,25.1923828125,640 x 480,Grayscale,F0,Training
F0/a7049.jpg,24.2685546875,640 x 480,Grayscale,F0,Training
F4/W5186.jpg,31.2978515625,640 x 480,Grayscale,F4,Training
F2/K4782.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/M3167.jpg,21.3056640625,640 x 480,Grayscale,F4,Training
F0/a2465.jpg,29.458984375,640 x 480,Grayscale,F0,Training
F4/v4009.jpg,28.728515625,640 x 480,Grayscale,F4,Training
F0/a2927.jpg,24.240234375,640 x 480,Grayscale,F0,Training
F0/a2275.jpg,28.5185546875,640 x 480,Grayscale,F0,Training
F0/h44.jpg,30.7265625,640 x 480,Grayscale,F0,Training
F0/a1465.jpg,30.9208984375,640 x 480,Grayscale,F0,Training
F0/a1261.jpg,30.3525390625,640 x 480,Grayscale,F0,Training
F0/a909.jpg,31.5283203125,640 x 480,Grayscale,F0,Training
F0/i21.jpg,30.388671875,640 x 480,Grayscale,F0,Training
F2/X1618.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a2257.jpg,25.66796875,640 x 480,Grayscale,F0,Training
F0/a7196.jpg,28.427734375,640 x 480,Grayscale,F0,Training
F1/M416.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/w5514.jpg,23.9990234375,640 x 480,Grayscale,F4,Training
F1/L139.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a1357.jpg,32.306640625,640 x 480,Grayscale,F0,Training
F0/a1874.jpg,25.04296875,640 x 480,Grayscale,F0,Training
F4/y5319.jpg,24.732421875,640 x 480,Grayscale,F4,Training
F4/f9169.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/l8412.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/d33.jpg,28.5400390625,640 x 480,Grayscale,F4,Training
F3/ct9-51.png,611.8779296875,449 x 464,RGB,F3,Training
F4/I1120.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a9449.jpg,28.2685546875,640 x 480,Grayscale,F0,Training
F4/X3553.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/c7.jpg,28.3046875,640 x 480,Grayscale,F1,Training
F3/U9591.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a8053.jpg,26.3583984375,640 x 480,Grayscale,F0,Training
F0/a6797.jpg,26.94921875,640 x 480,Grayscale,F0,Training
F0/a4177.jpg,30.9208984375,640 x 480,Grayscale,F0,Training
F4/u2831.jpg,23.4609375,640 x 480,Grayscale,F4,Training
F3/u9681.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/ct11-48.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a277.jpg,29.1044921875,640 x 480,Grayscale,F0,Training
F0/a7003.jpg,26.9111328125,640 x 480,Grayscale,F0,Training
F3/ct11-63.png,611.8779296875,449 x 464,RGB,F3,Training
F0/h23.jpg,28.82421875,640 x 480,Grayscale,F0,Training
F4/o1949.jpg,31.84765625,640 x 480,Grayscale,F4,Training
F3/P7890.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a2938.jpg,31.31640625,640 x 480,Grayscale,F0,Training
F3/ct10-6.png,611.8779296875,449 x 464,RGB,F3,Training
F0/j50.jpg,28.9189453125,640 x 480,Grayscale,F0,Training
F2/s1007.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a2553.jpg,23.66015625,640 x 480,Grayscale,F0,Training
F0/a8611.jpg,31.9599609375,640 x 480,Grayscale,F0,Training
F0/a8520.jpg,29.748046875,640 x 480,Grayscale,F0,Training
F4/G4841.jpg,28.3779296875,640 x 480,Grayscale,F4,Training
F0/a8165.jpg,28.2890625,640 x 480,Grayscale,F0,Training
F4/x1036.jpg,20.5390625,640 x 480,Grayscale,F4,Training
F4/ct14-51.png,611.8779296875,449 x 464,RGB,F4,Training
F1/J2447.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/k416.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/w9710.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a135.jpg,28.09375,640 x 480,Grayscale,F0,Training
F0/a5002.jpg,30.9482421875,640 x 480,Grayscale,F0,Training
F0/k25.jpg,27.548828125,640 x 480,Grayscale,F0,Training
F0/j63.jpg,26.3583984375,640 x 480,Grayscale,F0,Training
F4/h2616.jpg,28.728515625,640 x 480,Grayscale,F4,Training
F2/t2461.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/e21.jpg,25.951171875,640 x 480,Grayscale,F4,Training
F3/y9788.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a6804.jpg,24.8125,640 x 480,Grayscale,F0,Training
F0/a6691.jpg,25.2841796875,640 x 480,Grayscale,F0,Training
F2/ct7-44.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a3343.jpg,30.6533203125,640 x 480,Grayscale,F0,Training
F0/a4007.jpg,28.92578125,640 x 480,Grayscale,F0,Training
F3/L4608.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a1170.jpg,28.25,640 x 480,Grayscale,F0,Training
F2/ct7-7.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a7190.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F0/a7025.jpg,27.921875,640 x 480,Grayscale,F0,Training
F1/l4080.jpg,26.0458984375,640 x 480,Grayscale,F1,Training
F1/N8380.jpg,27.208984375,640 x 480,Grayscale,F1,Training
F4/q7203.jpg,27.01171875,640 x 480,Grayscale,F4,Training
F1/ct3-20.png,611.8779296875,449 x 464,RGB,F1,Training
F4/m2872.jpg,24.7783203125,640 x 480,Grayscale,F4,Training
F4/P5264.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/c6.jpg,18.7763671875,640 x 480,Grayscale,F1,Training
F3/w1313.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/h89.jpg,27.3271484375,640 x 480,Grayscale,F0,Training
F0/a210.jpg,19.98046875,640 x 480,Grayscale,F0,Training
F4/T976.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/o5587.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a4920.jpg,21.51171875,640 x 480,Grayscale,F0,Training
F4/h2824.jpg,20.69921875,640 x 480,Grayscale,F4,Training
F3/T6161.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a5284.jpg,31.091796875,640 x 480,Grayscale,F0,Training
F0/a1695.jpg,28.533203125,640 x 480,Grayscale,F0,Training
F4/W2297.jpg,14.9140625,640 x 480,Grayscale,F4,Training
F4/s6354.jpg,26.779296875,640 x 480,Grayscale,F4,Training
F4/d47.jpg,29.7275390625,640 x 480,Grayscale,F4,Training
F4/Z5064.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/M2791.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/a3.jpg,23.462890625,640 x 480,Grayscale,F1,Training
F3/ct9-5.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a6855.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F3/W8336.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/b8509.jpg,27.966796875,640 x 480,Grayscale,F1,Training
F3/u288.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/x2620.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/g9667.jpg,29.322265625,640 x 480,Grayscale,F4,Training
F0/a2726.jpg,23.46875,640 x 480,Grayscale,F0,Training
F0/a8479.jpg,27.7958984375,640 x 480,Grayscale,F0,Training
F4/W2644.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/E324.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/L3046.jpg,27.318359375,640 x 480,Grayscale,F4,Training
F2/ct4-37.png,611.8779296875,449 x 464,RGB,F2,Training
F4/n2058.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/c3.jpg,18.7783203125,640 x 480,Grayscale,F1,Training
F3/J2785.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/w5419.jpg,16.3125,640 x 480,Grayscale,F4,Training
F1/ct2-32.png,611.8779296875,449 x 464,RGB,F1,Training
F2/N1683.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a5338.jpg,29.291015625,640 x 480,Grayscale,F0,Training
F2/j1413.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a1171.jpg,26.517578125,640 x 480,Grayscale,F0,Training
F4/x50.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a2898.jpg,23.4609375,640 x 480,Grayscale,F0,Training
F3/ct11-19.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a179.jpg,30.27734375,640 x 480,Grayscale,F0,Training
F1/ct1-72.png,611.8779296875,449 x 464,RGB,F1,Training
F4/ct14-9.png,611.8779296875,449 x 464,RGB,F4,Training
F1/F4815.jpg,21.16796875,640 x 480,Grayscale,F1,Training
F0/a4768.jpg,29.2236328125,640 x 480,Grayscale,F0,Training
F4/r7115.jpg,25.3203125,640 x 480,Grayscale,F4,Training
F0/a1818.jpg,29.2236328125,640 x 480,Grayscale,F0,Training
F4/d50.jpg,28.8642578125,640 x 480,Grayscale,F4,Training
F1/c36.jpg,25.5361328125,640 x 480,Grayscale,F1,Training
F3/P3021.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/S990.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/ct2-3.png,611.8779296875,449 x 464,RGB,F1,Training
F4/r9322.jpg,28.8642578125,640 x 480,Grayscale,F4,Training
F0/a2555.jpg,25.884765625,640 x 480,Grayscale,F0,Training
F0/a4840.jpg,27.421875,640 x 480,Grayscale,F0,Training
F4/m5069.jpg,24.8828125,640 x 480,Grayscale,F4,Training
F0/a6738.jpg,28.427734375,640 x 480,Grayscale,F0,Training
F0/a4652.jpg,21.91796875,640 x 480,Grayscale,F0,Training
F0/a2195.jpg,21.341796875,640 x 480,Grayscale,F0,Training
F3/ct11-30.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a4772.jpg,31.5498046875,640 x 480,Grayscale,F0,Training
F4/Y8490.jpg,24.7783203125,640 x 480,Grayscale,F4,Training
F3/S4675.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/L2480.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/N3087.jpg,28.7998046875,640 x 480,Grayscale,F4,Training
F4/h4236.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/y2572.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/D5529.jpg,611.8779296875,449 x 464,RGB,F1,Training
F4/h6480.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a5434.jpg,31.8447265625,640 x 480,Grayscale,F0,Training
F0/a223.jpg,23.0263671875,640 x 480,Grayscale,F0,Training
F4/I6709.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/O5953.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a2513.jpg,24.892578125,640 x 480,Grayscale,F0,Training
F3/ct10-24.png,611.8779296875,449 x 464,RGB,F3,Training
F4/j1222.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/ct8-24.png,611.8779296875,449 x 464,RGB,F2,Training
F3/s6301.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/x1082.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/ct1-56.png,611.8779296875,449 x 464,RGB,F1,Training
F1/ct1-14.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a452.jpg,25.451171875,640 x 480,Grayscale,F0,Training
F0/a9596.jpg,29.7998046875,640 x 480,Grayscale,F0,Training
F4/z1604.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/L6142.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/s8385.jpg,29.001953125,640 x 480,Grayscale,F4,Training
F3/ct10-16.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a9679.jpg,27.8359375,640 x 480,Grayscale,F0,Training
F2/ct3-62.png,611.8779296875,449 x 464,RGB,F2,Training
F1/I2648.jpg,26.0458984375,640 x 480,Grayscale,F1,Training
F2/ct7-3.png,611.8779296875,449 x 464,RGB,F2,Training
F4/L3135.jpg,22.1357421875,640 x 480,Grayscale,F4,Training
F3/j3981.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a4128.jpg,31.70703125,640 x 480,Grayscale,F0,Training
F4/d15.jpg,27.4833984375,640 x 480,Grayscale,F4,Training
F1/ct1-50.png,611.8779296875,449 x 464,RGB,F1,Training
F1/G2280.jpg,611.8779296875,449 x 464,RGB,F1,Training
F2/R679.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/z4531.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/p1748.jpg,21.626953125,640 x 480,Grayscale,F4,Training
F4/u6667.jpg,21.9697265625,640 x 480,Grayscale,F4,Training
F3/O4420.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/a34.jpg,23.6064453125,640 x 480,Grayscale,F1,Training
F1/ct1-10.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a7410.jpg,29.87109375,640 x 480,Grayscale,F0,Training
F0/a965.jpg,23.17578125,640 x 480,Grayscale,F0,Training
F0/a9312.jpg,34.76171875,640 x 480,Grayscale,F0,Training
F4/S6669.jpg,28.705078125,640 x 480,Grayscale,F4,Training
F1/ct2-45.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a2731.jpg,26.421875,640 x 480,Grayscale,F0,Training
F4/y4941.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/L1193.jpg,30.181640625,640 x 480,Grayscale,F4,Training
F3/ct10-68.png,611.8779296875,449 x 464,RGB,F3,Training
F1/n161.jpg,611.8779296875,449 x 464,RGB,F1,Training
F2/T5449.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/t7576.jpg,29.0576171875,640 x 480,Grayscale,F4,Training
F0/a2718.jpg,27.0234375,640 x 480,Grayscale,F0,Training
F0/a195.jpg,24.091796875,640 x 480,Grayscale,F0,Training
F4/s4484.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/e46.jpg,26.51953125,640 x 480,Grayscale,F4,Training
F4/e5.jpg,22.4228515625,640 x 480,Grayscale,F4,Training
F4/l4383.jpg,29.7158203125,640 x 480,Grayscale,F4,Training
F0/a8936.jpg,30.9013671875,640 x 480,Grayscale,F0,Training
F0/j18.jpg,28.49609375,640 x 480,Grayscale,F0,Training
F3/ct9-31.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a205.jpg,29.291015625,640 x 480,Grayscale,F0,Training
F2/v8262.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/J3166.jpg,611.8779296875,449 x 464,RGB,F3,Training
F4/V37.jpg,23.8779296875,640 x 480,Grayscale,F4,Training
F3/p8053.jpg,611.8779296875,449 x 464,RGB,F3,Training
F3/W1913.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a1483.jpg,26.298828125,640 x 480,Grayscale,F0,Training
F0/a2051.jpg,28.4326171875,640 x 480,Grayscale,F0,Training
F3/ct11-61.png,611.8779296875,449 x 464,RGB,F3,Training
F4/L1838.jpg,31.4765625,640 x 480,Grayscale,F4,Training
F0/k11.jpg,31.091796875,640 x 480,Grayscale,F0,Training
F1/M8148.jpg,28.5966796875,640 x 480,Grayscale,F1,Training
F0/a6653.jpg,27.15625,640 x 480,Grayscale,F0,Training
F0/a1474.jpg,32.3583984375,640 x 480,Grayscale,F0,Training
F3/ct12-31.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a3716.jpg,31.4365234375,640 x 480,Grayscale,F0,Training
F3/P1813.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/j46.jpg,29.5458984375,640 x 480,Grayscale,F0,Training
F0/j73.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F0/a5848.jpg,33.5087890625,640 x 480,Grayscale,F0,Training
F0/a146.jpg,26.0537109375,640 x 480,Grayscale,F0,Training
F1/b4680.jpg,611.8779296875,449 x 464,RGB,F1,Training
F2/ct8-9.png,611.8779296875,449 x 464,RGB,F2,Training
F4/V9666.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/g2169.jpg,611.8779296875,449 x 464,RGB,F1,Training
F3/ct10-65.png,611.8779296875,449 x 464,RGB,F3,Training
F1/H200.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a703.jpg,28.9189453125,640 x 480,Grayscale,F0,Training
F3/t8482.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/j4408.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a6057.jpg,23.8876953125,640 x 480,Grayscale,F0,Training
F0/a5118.jpg,30.3876953125,640 x 480,Grayscale,F0,Training
F4/o3334.jpg,28.7998046875,640 x 480,Grayscale,F4,Training
F2/N9337.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/G6812.jpg,25.3203125,640 x 480,Grayscale,F4,Training
F2/ct4-59.png,611.8779296875,449 x 464,RGB,F2,Training
F3/Z5383.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/s7067.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/L7547.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a312.jpg,25.5966796875,640 x 480,Grayscale,F0,Training
F0/a113.jpg,33.5087890625,640 x 480,Grayscale,F0,Training
F0/a6421.jpg,28.6904296875,640 x 480,Grayscale,F0,Training
F1/A9777.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/a9221.jpg,26.94921875,640 x 480,Grayscale,F0,Training
F4/s2797.jpg,20.345703125,640 x 480,Grayscale,F4,Training
F0/a1143.jpg,28.1025390625,640 x 480,Grayscale,F0,Training
F1/ct1-53.png,611.8779296875,449 x 464,RGB,F1,Training
F0/a3751.jpg,28.09375,640 x 480,Grayscale,F0,Training
F1/P520.jpg,611.8779296875,449 x 464,RGB,F1,Training
F0/k27.jpg,23.1669921875,640 x 480,Grayscale,F0,Training
F0/a7520.jpg,26.0029296875,640 x 480,Grayscale,F0,Training
F4/R7938.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/n2914.jpg,31.083984375,640 x 480,Grayscale,F4,Training
F3/ct9-76.png,611.8779296875,449 x 464,RGB,F3,Training
F3/ct9-29.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a2884.jpg,24.625,640 x 480,Grayscale,F0,Training
F1/c8713.jpg,14.6240234375,640 x 480,Grayscale,F1,Training
F2/ct8-25.png,611.8779296875,449 x 464,RGB,F2,Training
F0/a1041.jpg,24.232421875,640 x 480,Grayscale,F0,Training
F3/ct11-47.png,611.8779296875,449 x 464,RGB,F3,Training
F4/ct15-50.png,611.8779296875,449 x 464,RGB,F4,Training
F4/n1705.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/L6565.jpg,611.8779296875,449 x 464,RGB,F2,Training
F3/O3630.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/ct4-88.png,611.8779296875,449 x 464,RGB,F2,Training
F3/ct10-32.png,611.8779296875,449 x 464,RGB,F3,Training
F0/a7990.jpg,25.4140625,640 x 480,Grayscale,F0,Training
F4/K4734.jpg,611.8779296875,449 x 464,RGB,F4,Training
F1/a8995.jpg,21.8583984375,640 x 480,Grayscale,F1,Training
F1/ct1-15.png,611.8779296875,449 x 464,RGB,F1,Training
F4/N7900.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a310.jpg,24.9443359375,640 x 480,Grayscale,F0,Training
F2/j6111.jpg,611.8779296875,449 x 464,RGB,F2,Training
F2/ct4-77.png,611.8779296875,449 x 464,RGB,F2,Training
F2/n1129.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/ct14-15.png,611.8779296875,449 x 464,RGB,F4,Training
F3/y3587.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/k72.jpg,26.3994140625,640 x 480,Grayscale,F0,Training
F3/ct11-71.png,611.8779296875,449 x 464,RGB,F3,Training
F4/g1525.jpg,30.072265625,640 x 480,Grayscale,F4,Training
F1/ct2-46.png,611.8779296875,449 x 464,RGB,F1,Training
F1/ct1-29.png,611.8779296875,449 x 464,RGB,F1,Training
F3/k5944.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a6563.jpg,30.8017578125,640 x 480,Grayscale,F0,Training
F4/ct14-29.png,611.8779296875,449 x 464,RGB,F4,Training
F3/ct10-3.png,611.8779296875,449 x 464,RGB,F3,Training
F4/I6874.jpg,33.2001953125,640 x 480,Grayscale,F4,Training
F2/ct3-31.png,611.8779296875,449 x 464,RGB,F2,Training
F1/p1666.jpg,13.0185546875,640 x 480,Grayscale,F1,Training
F4/H2515.jpg,25.3154296875,640 x 480,Grayscale,F4,Training
F4/G5372.jpg,611.8779296875,449 x 464,RGB,F4,Training
F0/a3566.jpg,24.625,640 x 480,Grayscale,F0,Training
F4/f3683.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/s182.jpg,611.8779296875,449 x 464,RGB,F4,Training
F3/J1691.jpg,611.8779296875,449 x 464,RGB,F3,Training
F2/ct4-30.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct7-59.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct5-76.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct4-64.png,611.8779296875,449 x 464,RGB,F2,Training
F4/S326.jpg,26.2548828125,640 x 480,Grayscale,F4,Training
F0/j19.jpg,28.6748046875,640 x 480,Grayscale,F0,Training
F0/a238.jpg,21.5205078125,640 x 480,Grayscale,F0,Training
F0/a219.jpg,29.666015625,640 x 480,Grayscale,F0,Training
F2/L7925.jpg,611.8779296875,449 x 464,RGB,F2,Training
F0/a8856.jpg,33.5087890625,640 x 480,Grayscale,F0,Training
F3/m3386.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/j36.jpg,30.2119140625,640 x 480,Grayscale,F0,Training
F3/Q3225.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a8091.jpg,27.3515625,640 x 480,Grayscale,F0,Training
F4/j7958.jpg,30.138671875,640 x 480,Grayscale,F4,Training
F0/a5328.jpg,29.0859375,640 x 480,Grayscale,F0,Training
F2/ct5-64.png,611.8779296875,449 x 464,RGB,F2,Training
F1/H7396.jpg,21.29296875,640 x 480,Grayscale,F1,Training
F3/k1424.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/q6458.jpg,23.5634765625,640 x 480,Grayscale,F1,Training
F4/O162.jpg,25.3154296875,640 x 480,Grayscale,F4,Training
F1/a22.jpg,27.1953125,640 x 480,Grayscale,F1,Training
F1/q2803.jpg,32.451171875,640 x 480,Grayscale,F1,Training
F2/ct7-62.png,611.8779296875,449 x 464,RGB,F2,Training
F2/ct8-11.png,611.8779296875,449 x 464,RGB,F2,Training
F4/q9111.jpg,611.8779296875,449 x 464,RGB,F4,Training
F2/I6252.jpg,611.8779296875,449 x 464,RGB,F2,Training
F1/q2102.jpg,27.216796875,640 x 480,Grayscale,F1,Training
F0/k69.jpg,25.537109375,640 x 480,Grayscale,F0,Training
F3/T1610.jpg,611.8779296875,449 x 464,RGB,F3,Training
F1/J5015.jpg,32.1767578125,640 x 480,Grayscale,F1,Training
F2/L3833.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/Y3138.jpg,25.255859375,640 x 480,Grayscale,F4,Training
F2/n1561.jpg,611.8779296875,449 x 464,RGB,F2,Training
F4/F6265.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/O4777.jpg,611.8779296875,449 x 464,RGB,F4,Training
F4/e41.jpg,32.6650390625,640 x 480,Grayscale,F4,Training
F2/ct4-17.png,611.8779296875,449 x 464,RGB,F2,Training
F3/T636.jpg,611.8779296875,449 x 464,RGB,F3,Training
F0/a2264.jpg,30.9208984375,640 x 480,Grayscale,F0,Training
